Index,NAME,GALAXY,RADIUS,COLOR,DISTANCE_FROM_EARTH,LIKELIHOOD_OF_LIFE,NUM_SURR_PLANETS,TYPE_OF_STAR
44245,Bunu hose,Qeri coca,42.17733901906468,#48B34F,1092860576.5385892,77.67910358334083,11,Red Dwarf
44251,Xema kuxu,Sumi bovo,13.629647930532272,#C3B8A6,5756284190.102733,68.75828723002209,12,Main Sequence
44255,Kuje quxo,Robi yoxa,38.391365382646065,#4B14B7,7760485002.277448,18.360175134384527,13,Supergiant
44257,Daji fuxo,Giwo xala,24.944248024116344,#FA25D1,10588501349.712097,99.43661802814647,1,Main Sequence
44261,Veva cimi,Xehu tari,14.736788336368376,#CF2DCB,4717348184.502475,76.86493075136354,17,Supergiant
44262,Reco tiki,Kira zuho,36.82534580264876,#E584AE,5879953893.63957,5.078804367350543,10,Neutron
44265,Dasi hixo,Geva fiva,21.92400447496986,#F28D9A,6747307779.158702,95.59587674572764,5,Main Sequence
44269,Pazo muda,Vubi nuhe,0.672808174671736,#0AB84A,12707307403.496054,3.6619757777244244,17,Neutron
44270,Sexi nopu,Jeja qobu,40.0677359901432,#B1D167,2343765174.9545813,60.54672297502619,1,Main Sequence
44272,Livo buke,Jajo wovi,25.983435142998413,#F81D28,10480304648.508017,43.69484260764771,11,White Dwarf
44275,Heri dowo,Rabi yexa,17.802016615726284,#7A07C1,10815217433.338219,75.22499699869411,7,Neutron
44279,Paqe ruke,Hola nulu,12.867381861125992,#A54F7A,5144736760.907653,70.09673768347162,13,Neutron
44281,Ciyu wefe,Jimo rodo,30.19212765378038,#660BEA,2439741586.221882,19.252957301942864,12,Giant
44285,Jiso leco,Romo ceso,23.921677166144562,#2E5FBC,1943081674.9397085,31.25682844561949,15,Supergiant
44286,Tobe kimu,Pewu yeqa,32.33367324563966,#AD8650,5591654183.384298,62.91232863028908,13,Supergiant
44287,Nuce lupi,Piwi runa,27.320240911655436,#69BD1F,2384867803.5652714,45.89535434822635,13,Giant
44289,Hose mogi,Faqe bami,20.565485682732657,#F154FE,11008545649.855726,20.037903375354528,8,Red Dwarf
44300,Yuge qege,Fade pule,39.68417706757483,#4C2904,12006514428.839485,85.29959262036371,6,Supergiant
44302,Piji foga,Pocu xave,46.31443017581164,#01900E,2698991586.1157002,53.76110147237224,0,White Dwarf
44310,Vodi rawi,Yema qasa,27.045062110018225,#29C54C,2595340862.7555194,89.47473850803001,1,Main Sequence
44311,Buha tido,Tojo boyi,40.36855032150453,#3D6526,605442728.5288224,81.13695471706501,15,Main Sequence
44312,Loqe nulu,Leda veci,6.22051738802066,#917F75,7331218024.680532,99.58957941762951,18,Supergiant
44316,Qera yije,Lala puxo,16.118484291456156,#2B9037,2505116726.953158,81.36961543443591,15,Main Sequence
44323,Coko fera,Dicu woku,37.41551966153464,#9BDF58,7076283153.68141,53.53720445932304,12,Giant
44327,Yevo liwo,Nozo pato,40.135079804849745,#850238,2061290379.213623,19.44228017458496,1,Red Dwarf
44329,Neyu bati,Wuso xabi,4.228252609863453,#F22BD3,10667479709.169579,93.92055644144241,5,White Dwarf
44336,Waku neco,Qusu gava,30.608432194866474,#E75297,5453796306.408844,90.9806175453465,17,Red Dwarf
44345,Mujo geni,Qufu bimo,43.586785811964695,#7E3304,10866434576.365177,44.235461008416166,7,White Dwarf
44347,Hicu vowu,Tode zeki,2.492751866782482,#50037D,9257771659.647966,97.95563514850527,16,Supergiant
44354,Tuqu godu,Bumi xabi,14.330979991765812,#44DA6A,9577638822.587212,14.429662654764774,16,Neutron
44357,Vufe tona,Yuti lezu,41.49626481892256,#F1634C,9157212597.764505,71.44079696581096,4,Main Sequence
44360,Xuto zafu,Vota voro,39.67596394363462,#24E47A,8536417603.421021,12.365437417442172,9,White Dwarf
44366,Nanu navu,Qeqa xona,4.5730779855561625,#CCE0A2,12628758288.89644,64.45486720700931,15,White Dwarf
44367,Bami yoto,Lagi qequ,34.028283781262495,#2EFB27,3230372525.3232927,36.982712950953776,17,Neutron
44372,Gafe ruvi,Cini yale,47.26184824530484,#A4ED4E,7482191907.571871,35.42193191929209,18,Giant
44373,Gava pawu,Kuja nuze,5.031217496565406,#606F6E,2320185597.840828,74.95770507044323,12,White Dwarf
44375,Voki vela,Bipe voyu,36.23784453554011,#667C80,7316380022.086558,95.33331966850753,13,Giant
44376,Woyu lava,Ledo hane,14.53135095746472,#E2A681,5862076313.1839075,75.30712653001815,14,Supergiant
44383,Wege sela,Lela misa,42.41487233528437,#4408C2,12419375619.816109,7.227278981340324,4,Neutron
44386,Tuxa bura,Tayi yuxa,5.672904798216989,#C96756,9858446371.96008,33.28019127987768,0,Giant
44398,Yuja vire,Faqi qefe,6.546546712432988,#492678,11307272424.080353,83.0440074695385,19,Main Sequence
44399,Bipo kehu,Caru duqa,46.55780092584894,#B53389,12790372487.038733,87.11699731630273,8,White Dwarf
44403,Qaro bazo,Wiwe jazi,0.8847234996354634,#24B429,10299505079.790842,28.593261037738127,14,Giant
44417,Nome rega,Miti taxo,10.11449812345459,#5E75DC,5726097694.909026,5.9067268005635,15,Red Dwarf
44419,Xiye zoco,Deru wale,16.393570253670664,#57DFD9,7233639032.98126,40.53839564571751,13,Red Dwarf
44422,Debi ziqu,Faro mate,40.89524110713077,#1F8902,2845599942.398209,55.15263889994241,6,White Dwarf
44427,Gobu qenu,Docu qomu,25.712362964608914,#E291FD,1220703928.0968413,27.67428439129579,15,Supergiant
44432,Wami fuva,Duyu puju,11.261647456900675,#498D09,12362165070.14186,98.5848036776948,7,White Dwarf
44437,Cixe gefa,Guco nava,14.124192284477791,#B9C2AB,8550594414.635293,96.11640433285578,7,Supergiant
44442,Cuso wewu,Mopo rivi,6.877382357576301,#2E590C,10625725772.310007,56.834527717899384,0,White Dwarf
44444,Hule vodo,Gote qaca,28.67786658644111,#0E0B07,8648834574.050234,15.418800790523369,11,Neutron
44446,Leku bori,Leto nedi,13.118091693542235,#81C58C,11161361491.514399,52.97211401572205,0,Supergiant
44450,Pani lepo,Yige dutu,2.493211012745485,#2A8381,62836571.29369908,86.03487945534486,6,White Dwarf
44451,Taqu soyo,Tipe duto,35.84689386750874,#4A556A,7866041858.7619095,0.03912324071329021,15,White Dwarf
44464,Keja wipu,Loge rilo,31.956033634108035,#F49A88,4297573572.567141,94.18416855559616,3,Red Dwarf
44469,Jeco guka,Fiye qoxi,31.898315970488174,#F35A0E,3648516880.3413053,24.151170355124528,11,Red Dwarf
44470,Niho zozo,Foda zuxi,5.412203068271924,#EE77E2,8412984294.48041,57.236624674814784,12,White Dwarf
44476,Xupe yine,Rota muno,35.76877669429776,#3ADAEC,11169288895.490988,58.61513934364522,5,Supergiant
44480,Jufo cogi,Yoga kema,43.83795238470641,#E6851F,2861227157.7761116,25.171549839812656,6,Neutron
44482,Bozo roga,Ciyi jopu,34.84573353115464,#2A44A0,863890739.3104762,34.415290341191906,8,White Dwarf
44483,Nopo heyi,Jemi bufe,36.991408699235464,#038811,5744862284.669848,4.6696950611466725,14,Main Sequence
44486,Luli wiho,Xiro nuqa,31.559172887349394,#40C432,5443971616.504988,82.94691144250842,16,Supergiant
44487,Tobe vitu,Dewu coli,29.23534791525585,#8D9FDB,12769878781.450508,48.45496763363491,7,Main Sequence
44493,Buli wewi,Mupu tequ,11.854596582144252,#12DB2C,10516896760.683842,98.84001278197267,10,Supergiant
44494,Weto veze,Jaji baqe,17.89186209832944,#04B312,11698132854.922417,95.1634465903333,14,Supergiant
44498,Wuto piku,Rubu mole,6.968332187517438,#A3742B,7344486246.942791,64.30410713076753,12,Supergiant
44499,Vata wuxo,Siqi mufe,11.092090592556364,#34E615,7108718214.692746,40.752135027157564,5,Main Sequence
44504,Wuve tate,Bija ladu,4.238089163408354,#61537F,10304598527.99951,70.02599967484285,16,Giant
44507,Huqo gizo,Fazo meyo,40.656175905663325,#CC1D98,7171128685.568373,91.66019781458597,15,Giant
44510,Xuxo tusu,Yabo noto,12.270973946905672,#A9BFEC,5350757036.610831,21.49428056529962,15,Supergiant
44514,Loga qize,Bura nila,48.43223327505933,#0030F3,8980065756.712843,4.031491618845918,15,White Dwarf
44515,Sori bapi,Yaca puzo,19.39157703984105,#144BB4,6144147883.10496,27.40058837001721,14,White Dwarf
44517,Wemi cito,Zalu xuyi,31.9190746239573,#7C4D7D,3582879617.3105636,5.566552559706517,2,Neutron
44525,Lifu zika,Paka hebu,5.945323967561578,#5E5CB7,9110075246.559568,88.51519324555565,11,Neutron
44526,Gizo gibo,Quna laco,2.2855817119007895,#D0D1FA,2328051223.1378956,16.477619330099213,7,Neutron
44532,Peyi puxi,Fame feza,16.82377828512467,#F39CFB,4388645301.666702,61.201994779197335,19,Main Sequence
44537,Yogu newe,Xugi quwo,35.63809838381937,#40A1AD,11197685275.83266,81.79501341452348,18,Giant
44538,Gepo fita,Moko beji,18.972863274352537,#DA68C6,1515479000.5897532,61.21426888688358,17,Neutron
44540,Pili tola,Kaqe dave,48.2241487067598,#620080,571861328.4056963,12.706562838504576,19,Giant
44545,Vude lura,Povi fuyu,33.25086798247811,#BB26CB,3494766735.594897,27.552253448453968,9,Red Dwarf
44548,Qano roqa,Wosu zani,20.368442986995987,#6A73E7,5408543048.751094,87.32296248448606,16,Red Dwarf
44549,Cega vuri,Garo vawi,2.024722879305483,#26386D,5140547582.543518,56.40861382589048,12,Red Dwarf
44550,Dodo ciza,Vuzi hoze,26.952453180240234,#C22319,3203212674.5301657,21.84257193091137,7,White Dwarf
44553,Tisu zela,Puti suve,12.337061389819576,#175366,1074700626.5307932,12.725961000164821,2,Neutron
44556,Yonu zuze,Goga giwo,12.789634578955884,#16915F,2276549015.7930613,4.859927179399259,11,Giant
44562,Hote yolo,Yegu falo,32.499867720546405,#425B8C,5547480772.796048,93.42217970542083,16,Main Sequence
44564,Feyu gace,Pohi cili,2.8475512407151853,#7D76D7,3293154951.0880747,15.804256419842044,1,Supergiant
44596,Vimu puju,Waqi loca,5.408395937258457,#AA8C8F,10966260747.85154,51.39228209685002,8,Main Sequence
44598,Fuwu yegu,Qudu rofo,31.19433031555298,#C0E4ED,8157893816.974788,23.745250416238118,17,Supergiant
44600,Nigu ruji,Gini gumi,43.414547695891706,#7310B3,12063057197.657,33.701193114453865,17,Main Sequence
44604,Boqe sesa,Juma digi,5.081184161616018,#BA7CE1,2348107213.8002243,42.60204612860792,14,Supergiant
44616,Lure mavi,Vije gabi,40.04825351327684,#122C18,10830058166.817226,62.9317076692605,2,Giant
44618,Lojo sefo,Soze xego,32.98871852634935,#951988,2732894639.234017,67.30312598503899,3,Supergiant
44619,Zeqa deje,Fisu zepi,5.786971303044232,#B3C054,12716473825.808994,83.3334325061167,7,Red Dwarf
44625,Hona hura,Guja yabe,43.34456116211323,#2E0616,1315049095.5397975,61.66085217096221,17,Giant
44632,Gomi qamu,Lefo gimo,48.87372666879348,#C38F6D,4046597582.6725526,83.79494782180943,8,Main Sequence
44635,Zayo meyo,Dapu mivo,6.915890562521021,#CBA843,12119859184.204292,58.678018908696636,11,Supergiant
44636,Kefo hivi,Nime neyo,31.27033042813716,#D510EB,3278579844.543483,2.461956230490703,16,Giant
44641,Rani qeti,Yeco poro,39.652660488601484,#A1F335,3735346504.0642242,58.79082664861377,6,White Dwarf
44644,Figa sebe,Pori jedo,6.293555391359013,#73430E,6513824899.954249,56.013424311378124,19,Giant
44645,Doxi boxe,Qubi fara,36.129842205540946,#65BCE4,10446825519.641285,59.08999494915596,18,Main Sequence
44647,Fifu nawi,Wubi gimo,37.31199109180407,#1A049B,8823814970.520609,64.52525843056831,5,Supergiant
44651,Dozu hifu,Caso ruku,19.84646621478384,#E1C66D,11998132058.694288,44.26313738930732,15,Neutron
44656,Zoza zela,Loba toxe,26.882216849353412,#74BA40,2579725685.9240456,52.43797539354505,13,Neutron
44657,Haza xawi,Zuzo puyo,43.67030735247728,#B36A4C,589801503.3559074,35.873730444263266,8,Main Sequence
44673,Votu caru,Joso pafi,11.218534948349987,#A23E37,5693434957.350909,54.40869564573404,14,Supergiant
44680,Gojo biti,Kiya dovi,48.18458012592024,#962196,11117798450.039724,55.746434161330484,19,White Dwarf
44682,Pibo wawo,Baqi jole,32.00543440633398,#15AEDE,12768974768.074652,86.71156671684966,1,White Dwarf
44683,Jusi juda,Nona jeri,7.651754338125367,#CBB79B,2834326151.267014,88.98924492263515,3,Main Sequence
44690,Mubi bowi,Zuwu dawi,39.65839992841601,#C19088,3465860027.2947187,79.8170404219411,1,Neutron
44692,Bago topi,Lebi gije,39.05795676425759,#1A187F,11908700047.832186,1.9538815679634336,14,White Dwarf
44709,Zote lumu,Xoko tipu,41.07608063261673,#01B306,12916042814.67898,12.807928702503125,7,Neutron
44710,Juto june,Zaqe goro,10.708011933953227,#E107F8,11302086337.516445,17.22924661513344,16,Red Dwarf
44715,Samu caho,Juja jexa,4.280245979316452,#BE3A99,6055208775.601971,95.43801448592598,14,Red Dwarf
44720,Howe jewi,Gici pija,37.14922033247184,#2BC10A,6641539831.755283,34.28504060284452,2,Main Sequence
44726,Suri waqa,Fifo huhe,8.48911059374615,#D09F8F,7234343116.295975,41.01630787352576,14,Neutron
44727,Moko zora,Moya yufi,40.72800429523157,#6B5760,547233062.7132215,36.49474151359227,3,White Dwarf
44733,Kuwu pide,Zixe xita,45.71892137574522,#34678B,11945131720.267519,43.13878762059742,10,Main Sequence
44734,Xide moqa,Come nuxo,23.366476288199227,#4E9DCD,2257526262.20907,44.646230955275854,5,Neutron
44735,Rolo baro,Mola lido,29.157921742934636,#7B53F4,3875250513.220947,1.0236200452590105,16,Giant
44737,Sato voyi,Tezi voxi,39.31215380040223,#A41C80,1747087816.6395407,97.60665592022447,9,Red Dwarf
44739,Niru tika,Rono vezu,43.99157359128803,#8E0660,10899388382.519148,6.637975025859344,17,White Dwarf
44743,Hugu beto,Zoti xoka,41.85773895655891,#AF54C6,5135482890.862058,99.5525985332642,15,Main Sequence
44751,Jaki qiwo,Beku peca,41.629529458469946,#048B39,2391153884.6358604,4.021957223928263,11,Supergiant
44754,Jepu nawa,Dago fecu,4.052706078464574,#5E20E3,8665303965.852764,63.34872844686249,11,Red Dwarf
44757,Mopo jifa,Nige wema,3.570779860095137,#058696,7490808500.673537,53.29285028061888,0,Red Dwarf
44761,Towi hoyi,Povi yivi,13.171875618036692,#737982,10054914997.693296,62.54641161882431,4,Red Dwarf
44768,Bihi para,Numo base,15.315300039342256,#946CDE,12192765733.225296,18.096258449149673,8,Giant
44774,Piwo kusu,Dibu weni,17.718179860962483,#EC8739,9942373779.647938,75.43760637588042,16,Main Sequence
44778,Voga duzu,Rola misi,15.637317493279966,#34E34A,2532854956.1759386,59.136253550209496,13,White Dwarf
44781,Muhe vaqu,Zolu joka,31.338932795343972,#D28020,8306174596.159296,6.882505554075069,16,Giant
44784,Lote joso,Vimo divi,28.420350283860998,#C98B03,9107595587.327682,1.2966375693388987,17,Neutron
44786,Suzi rogu,Tuyu palo,32.10325656202896,#181884,1072457789.3011996,2.7218499280813435,1,White Dwarf
44788,Xiye fata,Vare zoya,40.17006303555402,#8D7E35,7486039616.85806,83.48723399491008,9,Giant
44792,Wucu dati,Cido vowi,0.9965660229504716,#666DF1,10252471864.053427,0.9929113205998541,12,Giant
44794,Gete pexu,Rova zixo,25.291937647995592,#E71A7D,740251883.9396752,80.91354736590762,3,Supergiant
44795,Niru fiwa,Kiqu mepo,39.109600261784024,#55B5C2,11134411536.588049,72.30227654225632,3,Giant
44803,Pupo diwe,Suxe hori,34.85757699140687,#8287D4,2776476387.0565205,12.067259302798616,16,White Dwarf
44804,Miju jova,Vere kuxu,42.06926672250318,#F85722,3179750088.8745623,69.70028731419426,8,Red Dwarf
44808,Foku suha,Suqu sede,2.08247834451656,#9A0A76,8395823002.281952,30.123519801173703,11,Supergiant
44812,Wate giji,Ropu ceji,4.495856113295644,#19F06D,1362736014.7187903,75.38870135591506,18,Main Sequence
44814,Site fiwe,Beja guve,33.36210856835006,#9EA7FE,8263106985.913572,43.503238236701506,0,Main Sequence
44815,Vogu nuwi,Note wewi,22.820631444598412,#651A41,2388459712.4923286,71.91073372366597,16,Giant
44817,Baze vata,Tevi kisu,21.723940483265693,#5E3DD7,782346605.3370333,84.02776848328844,2,Supergiant
44828,Xubi mane,Yeri nuzo,39.34865643073706,#178742,5456900631.372923,98.18397705905436,19,Main Sequence
44830,Jewi xife,Hohu teju,16.860474744665716,#33DFBC,11360902960.518238,31.641109416006653,8,White Dwarf
44832,Lupa fasu,Rove jaze,45.01565081529323,#255DEA,3329920780.1234183,10.494248963824315,14,Supergiant
44840,Keto xipo,Vizu fuwi,20.696861334843387,#7A8B99,8981910229.00069,67.85237055618214,13,Main Sequence
44842,Qoto duwe,Jiwu visa,20.228918693125387,#04A0C4,12535827131.290316,43.35414149375036,7,Main Sequence
44843,Vaca tika,Gexu dahe,6.715475435130022,#B2C0B2,4325237638.868702,53.58088158068834,18,Red Dwarf
44856,Gosa yala,Rowe baxu,45.17570641639638,#C16FC7,5955420797.779886,11.157702637452726,9,Giant
44862,Moje biha,Niqo liro,6.684524373974687,#CD9064,5816824232.113621,85.84332531054163,16,Supergiant
44865,Peje kule,Feba viku,17.85792032640228,#5343B9,2074981788.7048414,71.41716928409714,15,White Dwarf
44867,Xose laco,Wete lola,24.64536989621975,#431BD5,1297322617.2077353,4.393449393214666,0,Main Sequence
44870,Fozo goju,Kole neja,22.200364131714984,#75BDF1,93561585.53893717,4.366256055101103,1,Main Sequence
44874,Jati xepi,Roki qecu,47.24126679497078,#7F0F45,791207613.7943895,94.02086683334505,5,White Dwarf
44875,Buri gere,Koxu havo,6.84977753780568,#8A469D,9129458636.616219,23.80756179876179,5,Red Dwarf
44879,Nara pela,Vaqi kivo,1.8430610592619447,#BCF588,7816489148.146536,76.27151768265075,10,Main Sequence
44881,Xuli cepe,Mimo qomu,17.581890095105745,#D41F95,6214265945.925615,36.294457923878795,6,Red Dwarf
44882,Giqe zoyi,Zodu yiyi,46.93358273090164,#5827B9,1698534244.191695,0.45740818628665636,11,Main Sequence
44886,Qaqi tedu,Vevi waxe,42.74824554368008,#4E6F34,179449584.23673648,61.41110067229669,15,Giant
44889,Zapi qava,Ciso raje,23.525306565342213,#5F093A,6227640180.297874,27.799242561629644,17,Red Dwarf
44894,Toxe juci,Pure gina,47.51565960332144,#DA80CC,980479865.3869345,91.7175505636448,7,Giant
44898,Kuxa vano,Fepo yoji,24.288070811435787,#7DEB0A,12375133215.124855,30.543145787570758,10,White Dwarf
44899,Nili duqa,Yame pasa,35.722011484846455,#DB6902,2934798219.9628506,62.696661245884755,4,Red Dwarf
44904,Muvi vati,Pema cipa,11.729478780905925,#9A5300,19127124.714237,1.7136124714083545,4,Giant
44908,Bafi zago,Luga beja,41.22755051202561,#F187EC,8315579367.918808,19.21481318054521,6,Main Sequence
44924,Zixa hiqa,Jeke pita,12.472266701976205,#BB896D,11938283074.948809,88.64298646619197,0,Giant
44933,Tomu lira,Wiho daye,43.5821501006949,#F75F8F,2097818417.0151665,4.770046335051992,10,Neutron
44937,Woya wume,Goci vuku,28.776954327222946,#64994E,6847143451.422533,18.112595178460435,7,White Dwarf
44942,Qinu yofo,Gepa vili,18.65901314823802,#587311,2531795590.64618,28.56215057424111,10,Main Sequence
44949,Towu tehi,Gucu nufe,37.195480068552556,#147359,2121053709.7734652,99.83041924664404,15,White Dwarf
44954,Miso josu,Baye zoqi,16.769048530622413,#11EC11,8818558287.643269,70.19382607318725,16,Supergiant
44957,Kudu weda,Reve quha,21.408012095593495,#E8B517,4756768711.595372,12.40104099887004,14,Giant
44965,Cagu cuso,Gafi cini,40.25219022813197,#F3B2AE,3955729883.102454,86.11186634339637,18,Giant
44969,Ciho tuno,Qiga nuyi,27.272090025846136,#073754,2175902285.591097,18.101155274594817,10,Red Dwarf
44970,Cexe jeli,Kahe zaba,31.913696383795028,#4F2E8E,11047441361.278175,47.432502850792936,11,Giant
44971,Wuci lepo,Qeju meqa,37.738066109585084,#49C2EB,4589148005.552209,82.05458770251813,15,White Dwarf
44976,Xuhu raba,Jozo woqe,2.5465840422462036,#B141DF,9900414396.903526,87.49962920061893,16,White Dwarf
44978,Joko xare,Xuzo moje,45.88919583634545,#D257AE,1914029397.3011642,30.73868644137041,10,Neutron
44979,Zobe poha,Gute zeno,40.42311167960443,#003AAC,10792238014.555153,98.01559833036822,17,Neutron
44987,Sexu guwa,Ciwi xure,39.90998522542681,#99CD84,1678166622.908841,13.657972812211517,11,Giant
44990,Copo foye,Kixi saju,12.098061002603403,#07C569,1433609559.5646684,25.353599645737745,11,White Dwarf
44994,Hopa tipu,Daha texi,5.519224894855667,#C42409,10431518678.916088,69.52498522768036,16,Supergiant
45008,Woga wule,Faca raba,14.157535052215106,#C2BD05,10952841269.762552,95.21853703997091,5,Giant
45011,Toza revi,Bega sura,48.25716941970498,#934F38,1257612598.5687115,62.06973578088933,13,Supergiant
45013,Cucu kaxa,Wuqu goli,26.155082015679,#F0A5A7,12078535831.558014,31.274955172094575,1,Neutron
45016,Feha nina,Kuji baca,35.801074582201274,#7532F2,11844224167.583704,48.86402774828647,19,Red Dwarf
45020,Tixe wote,Duku setu,26.98355886639396,#49CFCF,12878749155.796518,99.69407856427488,10,Supergiant
45038,Suqu bapo,Tibu gehe,40.98501520840693,#21A83B,2292851751.5772285,80.18017664301344,17,Main Sequence
45041,Luki vaqu,Jexi homi,4.718536511167375,#A8146A,4555808.484059259,86.96450654942107,13,Neutron
45046,Kame nofu,Pawu texe,26.66190901827587,#6BC6B4,5182723944.440937,85.51330584750761,12,Main Sequence
45053,Risi yosi,Cozo qocu,2.622890297572269,#889D15,4731780543.602846,57.46220628571912,9,Giant
45057,Pica viho,Haqu widi,16.341584912280943,#CD4BE0,5302082462.417583,6.628338095750852,19,White Dwarf
45058,Mive qabi,Fexi zoca,13.252949817053596,#4A02D0,837973175.727501,32.231797695973476,18,Supergiant
45059,Lehe cono,Voco magi,19.13088323027296,#21AFAC,9669115129.777283,93.52102364041808,14,White Dwarf
